month_period,id,masterId,propertyId,roomId,numChild,price,commission,range_booking_arrival,num_of_nights,price_per_day,status_confirmed,status_new,subStatus_noShow,subStatus_nonPayment,subStatus_none,subStatus_walkin,title_Honeymoon_decor,title_RO,title_Teman_kim_kasih_breakfast,title_Twin_bed,arrivalTime_16_30,arrivalTime__,groupNote_Room_Only_,custom1_Paid_OTA,custom1_Paid_by_OTA_Auto_Adjusted,referer_Booking_com,refererEditable_Booking_com,channel_booking,apiSource_Booking_com,allowChannelUpdate_all,allowAutoAction_disable,allowAutoAction_enable,allowReview_default,allowCancellation__type_propertyDefault_,cancelTime_2024_08_05T03_15_10Z,year,month,year_month,total_capacity_nights,used_room_nights,leftover_rooms,cal_days_covered,cal_numAvail_mean,cal_numAvail_min,cal_numAvail_max,cal_numAvail_std,cal_numAvail_zero_days,cal_numAvail_low_days,cal_minStay_mean,cal_minStay_max,cal_minStay_restrict_days,cal_maxStay_mean,cal_multiplier_mean,cal_multiplier_max,cal_override_days,cal_soldout_rate,cal_low_avail_rate,cal_restrict_rate,cal_override_rate,prop_latitude,prop_longitude,prop_checkin_start_min,prop_checkin_end_min,prop_checkout_end_min,prop_booking_cutoff_hour,prop_vat_rate,prop_feature_codes_count,prop_group_keywords_count,prop_type_bedAndBreakfast,prop_type_bungalow,prop_type_guesthouse,prop_type_hotel,prop_type_resort,prop_type_villa,prop_country_ID,ch_channel_count,ch_enabled_ratio,ch_publish_ratio,ch_connect_inventory_ratio,ch_connect_limited_ratio,ch_price_per_day_ratio,review_count,avg_review_score,avg_facilities_score,avg_comfort_score,avg_staff_score,avg_value_score,avg_clean_score,avg_location_score,tfidf_beach,tfidf_clean,tfidf_da,tfidf_de,tfidf_der,tfidf_die,tfidf_el,tfidf_en,tfidf_est,tfidf_et,tfidf_friendly,tfidf_good,tfidf_great,tfidf_hotel,tfidf_la,tfidf_le,tfidf_location,tfidf_muy,tfidf_nice,tfidf_place,tfidf_pool,tfidf_que,tfidf_room,tfidf_sehr,tfidf_staff,tfidf_stay,tfidf_super,tfidf_trs,tfidf_un,tfidf_und,qty,room_cfg_qty_raw,room_cfg_min_price,room_cfg_min_stay,room_cfg_max_stay,room_cfg_max_people,room_cfg_max_adult,room_cfg_max_children,room_cfg_tax_percentage,room_cfg_tax_person,room_cfg_rack_rate,room_cfg_cleaning_fee,room_cfg_security_deposit,room_cfg_sell_priority,room_cfg_room_size,room_cfg_block_after_checkout_days,room_cfg_control_priority,room_cfg_include_in_reports,room_cfg_units_count,room_cfg_has_unallocated_unit,room_cfg_feature_count,room_cfg_roomType_bungalow,room_cfg_roomType_double,room_cfg_roomType_family,room_cfg_roomType_quadruple,room_cfg_roomType_single,room_cfg_roomType_triple,room_cfg_roomType_twin,room_cfg_roomType_twindouble,room_cfg_roomType_villa,room_cfg_restrictionStrategy_staythrough,room_cfg_overbookingProtection_property,room_cfg_overbookingProtection_room,room_cfg_unitAllocation_perbooking,room_fc_airport_shuttle,room_fc_air_conditioning,room_fc_baggage_storage,room_fc_balcony,room_fc_bar,room_fc_bathrobe,room_fc_bathroom,room_fc_bath_or_shower,room_fc_bath_shower,room_fc_bath_toilet,room_fc_beach,room_fc_beach_front,room_fc_beach_view,room_fc_bedroom,room_fc_bed_double,room_fc_bed_single,room_fc_bicycle,room_fc_breakfast_included,room_fc_breakfast_in_room,room_fc_breakfast_possible,room_fc_cable,room_fc_car_available,room_fc_cleaning_included,room_fc_cleaning_possible,room_fc_closets_in_room,room_fc_coffee_maker,room_fc_cycling,room_fc_deck_patio_uncovered,room_fc_desk,room_fc_dining_area,room_fc_dining_room_seats,room_fc_garden,room_fc_hair_dryer,room_fc_hangers,room_fc_iron,room_fc_kettle,room_fc_laptop_friendly,room_fc_linens,room_fc_luxory_linen,room_fc_minibar,room_fc_mountain_biking,room_fc_private_bathroom,room_fc_reception_24_hour,room_fc_refrigerator,room_fc_restaurant,room_fc_room_soundproofed,room_fc_safe,room_fc_satellite,room_fc_scuba_or_snorkeling,room_fc_separate_toilet_area,room_fc_shampoo,room_fc_sitting_area,room_fc_tables_and_chairs,room_fc_toiletries,room_fc_towels,room_fc_tv,room_fc_tv_hd_32_plus,room_fc_wakeupcall,room_fc_wifi
2023-11,48362491.54545455,59650069.128248975,158986,350455,0.0,595681.3636363636,120923.36363636363,1.5,2.1818181818181817,271962.1022727273,18.0,4.0,0.0,0.0,22.0,0.0,0.0,22.0,0.0,0.0,22.0,0.0,22.0,22.0,0.0,22.0,22.0,22.0,22.0,22.0,0.0,22.0,22.0,22.0,22.0,2023,11,2023_11,240,89.0,151.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,365.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-8.3609019,116.080564,960,1440,600,24,0,11,1,1,0,0,0,0,0,1,3,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,6.0,8.833333333333334,8.75,9.166666666666666,10.0,9.583333333333334,8.75,9.166666666666666,0.0,0.0,0.1772910909775516,0.10531618930551857,0.14111848829630547,0.07469012627917114,0.0,0.0,0.0,0.08818382106560457,0.0,0.0658830247125065,0.0,0.0,0.07349265766096265,0.0,0.03699984275676589,0.0,0.13540677313777055,0.07142976005087355,0.0,0.0,0.0,0.10673120250295716,0.0,0.0,0.036960384753283206,0.046257244363607876,0.0,0.1615987096112882,8,8,250000,1.0,365,4,4.0,1.0,0,0,0,0,0,5.0,36.0,0,5,1,8,0,33,0,1,0,0,0,0,0,0,0,1,1,0,1,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
2023-12,49454270.733333334,58412076.41355069,158986,350455,0.03333333333333333,712525.5,144642.66666666666,1.8666666666666667,2.6,268424.975,19.0,11.0,0.0,0.0,30.0,0.0,0.0,30.0,0.0,0.0,30.0,0.0,30.0,30.0,0.0,30.0,30.0,30.0,30.0,30.0,0.0,30.0,30.0,30.0,30.0,2023,12,2023_12,248,140.0,108.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,365.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-8.3609019,116.080564,960,1440,600,24,0,11,1,1,0,0,0,0,0,1,3,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,4.0,8.75,8.75,9.375,9.375,10.0,8.75,10.0,0.0,0.0,0.0,0.11920805943219163,0.0,0.0,0.0,0.14484005446483136,0.16525978696898938,0.0,0.11371812481308663,0.10855153951577273,0.0,0.0,0.0,0.0,0.0973771269777734,0.0,0.2672890125403971,0.0,0.0,0.0,0.09317036422430401,0.0,0.20300849113990688,0.15573817111266777,0.0,0.0,0.0,0.0,8,8,250000,1.0,365,4,4.0,1.0,0,0,0,0,0,5.0,36.0,0,5,1,8,0,33,0,1,0,0,0,0,0,0,0,1,1,0,1,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
2024-01,50268328.18367347,57975947.89914105,158986,350455,0.0,435598.14285714284,88426.57142857143,2.7755102040816326,1.9591836734693877,218684.07871720116,32.0,17.0,0.0,0.0,49.0,0.0,0.0,49.0,0.0,0.0,49.0,0.0,49.0,49.0,0.0,49.0,49.0,49.0,49.0,49.0,0.0,49.0,49.0,49.0,49.0,2024,1,2024_01,248,154.0,94.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,365.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-8.3609019,116.080564,960,1440,600,24,0,11,1,1,0,0,0,0,0,1,3,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,8.75,8.75,9.375,9.375,10.0,8.75,10.0,0.0,0.0,0.0,0.11920805943219163,0.0,0.0,0.0,0.14484005446483136,0.16525978696898938,0.0,0.11371812481308663,0.10855153951577273,0.0,0.0,0.0,0.0,0.0973771269777734,0.0,0.2672890125403971,0.0,0.0,0.0,0.09317036422430401,0.0,0.20300849113990688,0.15573817111266777,0.0,0.0,0.0,0.0,8,8,250000,1.0,365,4,4.0,1.0,0,0,0,0,0,5.0,36.0,0,5,1,8,0,33,0,1,0,0,0,0,0,0,0,1,1,0,1,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
2024-02,51293774.5625,60200249.89626083,158986,350455,0.0,535318.53125,108669.53125,4.375,2.40625,230213.05580357142,24.0,8.0,0.0,0.0,32.0,0.0,0.0,32.0,0.0,0.0,32.0,0.0,32.0,32.0,0.0,32.0,32.0,32.0,32.0,32.0,0.0,32.0,32.0,32.0,32.0,2024,2,2024_02,232,133.0,99.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,365.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-8.3609019,116.080564,960,1440,600,24,0,11,1,1,0,0,0,0,0,1,3,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,8.75,8.75,9.375,9.375,10.0,8.75,10.0,0.0,0.0,0.0,0.11920805943219163,0.0,0.0,0.0,0.14484005446483136,0.16525978696898938,0.0,0.11371812481308663,0.10855153951577273,0.0,0.0,0.0,0.0,0.0973771269777734,0.0,0.2672890125403971,0.0,0.0,0.0,0.09317036422430401,0.0,0.20300849113990688,0.15573817111266777,0.0,0.0,0.0,0.0,8,8,250000,1.0,365,4,4.0,1.0,0,0,0,0,0,5.0,36.0,0,5,1,8,0,33,0,1,0,0,0,0,0,0,0,1,1,0,1,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
2024-03,52594274.88235294,59755611.108245485,158986,350455,0.029411764705882353,929765.5294117647,188742.4705882353,3.411764705882353,3.8529411764705883,253769.447932114,23.0,11.0,0.0,0.0,34.0,0.0,0.0,34.0,0.0,0.0,34.0,0.0,34.0,34.0,0.0,34.0,34.0,34.0,34.0,34.0,0.0,34.0,34.0,34.0,34.0,2024,3,2024_03,248,194.0,54.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,365.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-8.3609019,116.080564,960,1440,600,24,0,11,1,1,0,0,0,0,0,1,3,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,8.75,8.75,9.375,9.375,10.0,8.75,10.0,0.0,0.0,0.0,0.11920805943219163,0.0,0.0,0.0,0.14484005446483136,0.16525978696898938,0.0,0.11371812481308663,0.10855153951577273,0.0,0.0,0.0,0.0,0.0973771269777734,0.0,0.2672890125403971,0.0,0.0,0.0,0.09317036422430401,0.0,0.20300849113990688,0.15573817111266777,0.0,0.0,0.0,0.0,8,8,250000,1.0,365,4,4.0,1.0,0,0,0,0,0,5.0,36.0,0,5,1,8,0,33,0,1,0,0,0,0,0,0,0,1,1,0,1,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
2024-04,53877992.291666664,59667298.13407242,158986,350455,0.0,567756.3958333334,115254.5625,3.1875,2.125,268764.94444444444,31.0,17.0,0.0,0.0,48.0,0.0,0.0,48.0,0.0,0.0,48.0,0.0,48.0,48.0,0.0,48.0,48.0,48.0,48.0,48.0,0.0,48.0,48.0,48.0,48.0,2024,4,2024_04,240,202.0,38.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,365.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-8.3609019,116.080564,960,1440,600,24,0,11,1,1,0,0,0,0,0,1,3,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,8.75,8.75,9.375,9.375,10.0,8.75,10.0,0.0,0.0,0.0,0.11920805943219163,0.0,0.0,0.0,0.14484005446483136,0.16525978696898938,0.0,0.11371812481308663,0.10855153951577273,0.0,0.0,0.0,0.0,0.0973771269777734,0.0,0.2672890125403971,0.0,0.0,0.0,0.09317036422430401,0.0,0.20300849113990688,0.15573817111266777,0.0,0.0,0.0,0.0,8,8,250000,1.0,365,4,4.0,1.0,0,0,0,0,0,5.0,36.0,0,5,1,8,0,33,0,1,0,0,0,0,0,0,0,1,1,0,1,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
2024-05,55032832.18333333,60106871.131323144,158986,350455,0.03333333333333333,815039.3833333333,165452.96666666667,1.6333333333333333,2.3833333333333333,352256.38611111115,42.0,18.0,0.0,0.0,60.0,0.0,0.0,60.0,0.0,0.0,60.0,0.0,60.0,60.0,0.0,60.0,60.0,60.0,60.0,60.0,0.0,60.0,60.0,60.0,60.0,2024,5,2024_05,248,180.0,68.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,365.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-8.3609019,116.080564,960,1440,600,24,0,11,1,1,0,0,0,0,0,1,3,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,8.75,8.75,9.375,9.375,10.0,8.75,10.0,0.0,0.0,0.0,0.11920805943219163,0.0,0.0,0.0,0.14484005446483136,0.16525978696898938,0.0,0.11371812481308663,0.10855153951577273,0.0,0.0,0.0,0.0,0.0973771269777734,0.0,0.2672890125403971,0.0,0.0,0.0,0.09317036422430401,0.0,0.20300849113990688,0.15573817111266777,0.0,0.0,0.0,0.0,8,8,250000,1.0,365,4,4.0,1.0,0,0,0,0,0,5.0,36.0,0,5,1,8,0,33,0,1,0,0,0,0,0,0,0,1,1,0,1,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
2024-06,56360034.03571428,59993328.59824686,158986,350455,0.0,1036944.0714285715,210499.625,1.9107142857142858,2.892857142857143,350078.7085104875,48.0,8.0,0.0,0.0,55.0,1.0,0.0,56.0,0.0,0.0,56.0,0.0,56.0,56.0,0.0,56.0,56.0,56.0,56.0,56.0,0.0,56.0,56.0,56.0,56.0,2024,6,2024_06,240,168.0,72.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,365.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-8.3609019,116.080564,960,1440,600,24,0,11,1,1,0,0,0,0,0,1,3,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,8.75,8.75,9.375,9.375,10.0,8.75,10.0,0.0,0.0,0.0,0.11920805943219163,0.0,0.0,0.0,0.14484005446483136,0.16525978696898938,0.0,0.11371812481308663,0.10855153951577273,0.0,0.0,0.0,0.0,0.0973771269777734,0.0,0.2672890125403971,0.0,0.0,0.0,0.09317036422430401,0.0,0.20300849113990688,0.15573817111266777,0.0,0.0,0.0,0.0,8,8,250000,1.0,365,4,4.0,1.0,0,0,0,0,0,5.0,36.0,0,5,1,8,0,33,0,1,0,0,0,0,0,0,0,1,1,0,1,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
2024-07,57750480.25,59687191.06134779,158986,350455,0.10714285714285714,1623679.5357142857,329606.96428571426,3.9285714285714284,3.107142857142857,543844.7442472641,34.0,22.0,0.0,0.0,56.0,0.0,0.0,56.0,0.0,0.0,56.0,0.0,56.0,56.0,0.0,56.0,56.0,56.0,56.0,56.0,0.0,56.0,56.0,56.0,56.0,2024,7,2024_07,248,233.0,15.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,365.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-8.3609019,116.080564,960,1440,600,24,0,11,1,1,0,0,0,0,0,1,3,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,8.75,8.75,9.375,9.375,10.0,8.75,10.0,0.0,0.0,0.0,0.11920805943219163,0.0,0.0,0.0,0.14484005446483136,0.16525978696898938,0.0,0.11371812481308663,0.10855153951577273,0.0,0.0,0.0,0.0,0.0973771269777734,0.0,0.2672890125403971,0.0,0.0,0.0,0.09317036422430401,0.0,0.20300849113990688,0.15573817111266777,0.0,0.0,0.0,0.0,8,8,250000,1.0,365,4,4.0,1.0,0,0,0,0,0,5.0,36.0,0,5,1,8,0,33,0,1,0,0,0,0,0,0,0,1,1,0,1,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
2024-08,58571193.2987013,60057791.63161712,158986,350455,0.03896103896103896,1854291.5324675324,382712.3766233766,11.948051948051948,2.831168831168831,677183.95572047,25.0,52.0,0.0,0.0,77.0,0.0,0.0,77.0,0.0,0.0,77.0,0.0,77.0,77.0,0.0,77.0,77.0,77.0,77.0,77.0,0.0,77.0,77.0,77.0,77.0,2024,8,2024_08,248,236.0,12.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,365.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-8.3609019,116.080564,960,1440,600,24,0,11,1,1,0,0,0,0,0,1,3,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,8.75,8.75,9.375,9.375,10.0,8.75,10.0,0.0,0.0,0.0,0.11920805943219163,0.0,0.0,0.0,0.14484005446483136,0.16525978696898938,0.0,0.11371812481308663,0.10855153951577273,0.0,0.0,0.0,0.0,0.0973771269777734,0.0,0.2672890125403971,0.0,0.0,0.0,0.09317036422430401,0.0,0.20300849113990688,0.15573817111266777,0.0,0.0,0.0,0.0,8,8,250000,1.0,365,4,4.0,1.0,0,0,0,0,0,5.0,36.0,0,5,1,8,0,33,0,1,0,0,0,0,0,0,0,1,1,0,1,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
2024-09,60232072.953125,60211157.793369524,158986,350455,0.0,1249290.46875,253605.9375,3.578125,2.8125,445687.28504464286,19.0,45.0,0.0,0.0,64.0,0.0,0.0,64.0,0.0,0.0,64.0,0.0,64.0,64.0,0.0,64.0,64.0,64.0,64.0,64.0,0.0,64.0,64.0,64.0,64.0,2024,9,2024_09,240,220.0,20.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,365.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-8.3609019,116.080564,960,1440,600,24,0,11,1,1,0,0,0,0,0,1,3,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,8.75,8.75,9.375,9.375,10.0,8.75,10.0,0.0,0.0,0.0,0.11920805943219163,0.0,0.0,0.0,0.14484005446483136,0.16525978696898938,0.0,0.11371812481308663,0.10855153951577273,0.0,0.0,0.0,0.0,0.0973771269777734,0.0,0.2672890125403971,0.0,0.0,0.0,0.09317036422430401,0.0,0.20300849113990688,0.15573817111266777,0.0,0.0,0.0,0.0,8,8,250000,1.0,365,4,4.0,1.0,0,0,0,0,0,5.0,36.0,0,5,1,8,0,33,0,1,0,0,0,0,0,0,0,1,1,0,1,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
2024-10,61378705.827586204,60360585.18822035,158986,350455,0.0,787950.6206896552,159953.93103448275,2.189655172413793,2.1551724137931036,375152.8411330049,42.0,16.0,0.0,0.0,58.0,0.0,0.0,58.0,0.0,0.0,58.0,0.0,58.0,58.0,0.0,58.0,58.0,58.0,58.0,58.0,0.0,58.0,58.0,58.0,58.0,2024,10,2024_10,248,158.0,90.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,365.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-8.3609019,116.080564,960,1440,600,24,0,11,1,1,0,0,0,0,0,1,3,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,8.75,8.75,9.375,9.375,10.0,8.75,10.0,0.0,0.0,0.0,0.11920805943219163,0.0,0.0,0.0,0.14484005446483136,0.16525978696898938,0.0,0.11371812481308663,0.10855153951577273,0.0,0.0,0.0,0.0,0.0973771269777734,0.0,0.2672890125403971,0.0,0.0,0.0,0.09317036422430401,0.0,0.20300849113990688,0.15573817111266777,0.0,0.0,0.0,0.0,8,8,250000,1.0,365,4,4.0,1.0,0,0,0,0,0,5.0,36.0,0,5,1,8,0,33,0,1,0,0,0,0,0,0,0,1,1,0,1,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
2024-11,62505475.19444445,60449981.46334296,158986,350455,0.0,702308.9166666666,142568.55555555556,1.9722222222222223,2.3333333333333335,306072.61805555556,32.0,4.0,0.0,0.0,36.0,0.0,0.0,36.0,0.0,0.0,36.0,0.0,36.0,36.0,0.0,36.0,36.0,36.0,36.0,36.0,0.0,36.0,36.0,36.0,36.0,2024,11,2024_11,240,89.0,151.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,365.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-8.3609019,116.080564,960,1440,600,24,0,11,1,1,0,0,0,0,0,1,3,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,8.75,8.75,9.375,9.375,10.0,8.75,10.0,0.0,0.0,0.0,0.11920805943219163,0.0,0.0,0.0,0.14484005446483136,0.16525978696898938,0.0,0.11371812481308663,0.10855153951577273,0.0,0.0,0.0,0.0,0.0973771269777734,0.0,0.2672890125403971,0.0,0.0,0.0,0.09317036422430401,0.0,0.20300849113990688,0.15573817111266777,0.0,0.0,0.0,0.0,8,8,250000,1.0,365,4,4.0,1.0,0,0,0,0,0,5.0,36.0,0,5,1,8,0,33,0,1,0,0,0,0,0,0,0,1,1,0,1,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
